#Position (bp)	mapping quality
3.2357844895E9	2.059132720105125
3.2360469455E9	0.0
3.236148746E9	0.0
3.2362408545E9	0.0
3.2363769755E9	0.0
3.2365418755E9	1.386676217765043
3.2369905015E9	1.2219714242720352
3.2374218665E9	11.574509660955158
3.239490992E9	0.8098243424450632
3.241990473E9	0.06984054812561735
3.2436894095E9	15.586495392185885
3.2449015995E9	26.997970230040597
3.245894665E9	4.809194790766614
3.246991954E9	37.00266990291262
3.24716499E9	3.0
3.2472888625E9	0.0
3.24751439E9	7.363140642445258
3.247732711E9	7.1278768431300055
3.2479482185E9	0.8991477272727273
3.248209812E9	0.0
3.24843581E9	0.0
3.248742054E9	255.0
3.2489922825E9	0.0
3.249241512E9	4.459111397295557
3.2495832255E9	14.790062873792364
3.249768684E9	0.0
3.2498970865E9	0.0
3.2500641525E9	0.0
3.250233321E9	0.0
3.2504641475E9	118.60151802656546
3.2507314375E9	0.0
3.250931609E9	0.0
3.25110035E9	0.0
3.251272805E9	0.0
3.251406084E9	255.0
3.251536554E9	0.0
3.2517286605E9	0.0
3.251890496E9	0.0
3.252026404E9	0.0
3.252184881E9	0.0
3.252336209E9	217.5
3.2524929725E9	26.234983785308078
3.2526492185E9	0.099370188943317
3.252814558E9	0.0
3.252978446E9	0.5258114374034003
3.2531275405E9	0.05443854965701348
3.25325064E9	1.0
3.2533951605E9	0.0
3.2535133475E9	0.0
3.2536423935E9	0.0
3.2537978295E9	0.0
3.253870882E9	0.0
3.253946123E9	0.0
3.254096418E9	2.1432035372985307
3.254345392E9	4.829336928915572
3.2545957105E9	0.0
3.254776607E9	0.0
3.254944905E9	0.0
3.2550827185E9	0.0
3.2552740765E9	5.403125821262386
3.2555665205E9	0.0
3.255809726E9	24.52173525125653
3.256051128E9	0.0
3.256279016E9	140.45454545454547
3.256596293E9	4.521999669710053
3.256894877E9	64.38800705467372
3.2570348465E9	0.0
3.257231861E9	0.0
3.257389304E9	0.0
3.257504313E9	0.0
3.257685022E9	51.84348198970841
3.257881507E9	0.0
3.257999374E9	0.0
3.2581168145E9	3.0
3.2582318895E9	0.0
3.258321402E9	0.0
3.2585547095E9	0.0
3.258863297E9	0.0
3.2590463295E9	2.996817538896747
3.25912794E9	0.0
3.259291952E9	0.8887317483372831
3.2594320355E9	0.0
3.259672221E9	0.49617493737729335
3.2600461745E9	1.6210268948655258
3.2603277075E9	2.666772069426829
3.2605482325E9	3.161244483897279
3.260742234E9	2.739491649910298
3.260933481E9	0.0
3.261038819E9	0.0
3.261157713E9	2.738075178805098
3.2614027625E9	2.639002506927035
3.2617565025E9	113.66723415400733
3.261965113E9	0.0
3.2620482395E9	255.0
3.2621604085E9	3.0
3.262392697E9	0.033529669659366004
3.2627244025E9	3.0
3.263054774E9	55.416848010058516
3.264735664E9	54.77083590566737
3.2674858885E9	16.968310478654594
3.2689381125E9	0.10814552726713329
3.269171626E9	8.16543585032331
3.269355991E9	2.999551703526599
3.2695604285E9	0.3346503358356381
3.26965773E9	1.0
3.26993266E9	3.1225649945685134
3.270438985E9	2.257079652551544
3.2709049115E9	16.151530190239868
3.271341747E9	0.0
3.271578546E9	3.0
3.271593411E9	0.0
3.2716165405E9	0.0
3.2716650485E9	0.0
3.2719007085E9	2.212632784584486
3.2721096115E9	0.0
3.2729032935E9	6.492862761804857
3.2739480185E9	18.651338173909995
3.2743123675E9	4.330585184460319
3.2744423285E9	0.0
3.274567552E9	0.0
3.275092502E9	97.19241635687732
3.2756214355E9	2.1331524810670284
3.275894228E9	0.0
3.27618417E9	0.0
3.276393725E9	0.0
3.2767256195E9	0.06281556281556282
3.277112807E9	144.84519842532208
3.2774711835E9	2.933088583609664
3.278164618E9	5.939761772203827
3.278892452E9	5.602027883396705
3.279410368E9	3.9584085156342312
3.279738184E9	0.0
3.2799490295E9	0.27214953271028036
3.2803376225E9	3.0
3.2808102315E9	3.0
3.281147748E9	2.3348504551365408
3.2814049345E9	2.312419184201246
3.2816159575E9	0.0
3.282193494E9	8.072329001856348
3.2832442865E9	1.994816074048698
3.283878427E9	4.269347428916047
3.284133872E9	0.0
3.2845392805E9	2.1870967741935483
3.2848106465E9	0.0
3.2850194105E9	49.759553693584984
3.285443183E9	0.0
3.2858902635E9	2.9929060045604254
3.2861802865E9	0.0
3.28630889E9	2.8902361967805024
3.286466028E9	0.07391942586853695
3.2865893585E9	3.0
3.2868938375E9	22.316636698347462
3.28734903E9	3.0
3.2877605135E9	3.0
3.2880997695E9	0.0
3.2883004E9	0.4535958216151065
3.288620315E9	1.0613573197041883
3.2888990915E9	0.0
3.2891327555E9	1.0
3.2894356555E9	2.998142223139643
3.289618521E9	9.722649862855713
3.290032112E9	33.734693877551024
3.290495438E9	21.180709986738755
3.290779908E9	0.0
3.291357195E9	5.740835894847915
3.291795873E9	3.1581583921310723
3.292007229E9	2.9532564174717817
3.292443998E9	3.911629384368442
3.292899688E9	0.41243561442236937
3.293172412E9	6.628556528427562
3.2933761555E9	1.1151832460732984
3.2935874075E9	3.2403117270987916
3.293753565E9	75.07250755287009
3.2939389925E9	54.86758089262011
3.294096681E9	4.623297676829556
3.2943081635E9	3.0
3.2945439495E9	0.0
3.294749721E9	3.0
3.295064449E9	3.9381390057332752
3.2954106905E9	2.9643654164566984
3.2960894555E9	0.0
3.296694698E9	7.341983686339023
3.2968400715E9	0.0
3.297055838E9	3.180236977458963
3.2972554895E9	0.0
3.297360178E9	8.63562986451427
3.297577521E9	0.0
3.2980344385E9	2.3654563974290372
3.298777168E9	3.0
