#Position (bp)	Coverage	Std
8.735866135E8	0.0	0.0
8.73694888E8	0.143418916756213	1.0234118968684218
8.74003757E8	0.0	0.0
8.784147695E8	0.0	0.0
8.866627955E8	0.0	0.0
8.949108215E8	1.1549759906188461	2.7209813288047657
9.031588475E8	1.1467690572265412	3.905791329845912
9.114068735E8	7.375276338847622	17.222562390839894
9.196548995E8	30.454374295134375	333.85157478395547
9.279029255E8	12.676750776488824	20.910542786974204
9.361509515E8	27.12500554678174	91.85797155346413
9.443989775E8	39.557640215974104	206.73132392339423
9.526470035E8	25.11531450070599	58.88714210525543
9.608950295E8	17.954608775481553	27.79973274523326
9.691430555E8	6.69227921929441	3.994045295464025
9.744875075E8	3.947466034762901	4.718481154601815
9.759320705E8	0.0019007335225143223	0.04359740270376576
9.788356445E8	55.25192632816436	447.86292155976923
9.856391075E8	20.467935600590977	39.94040446326176
9.938871335E8	16.206205339313914	63.47978916587799
1.0021351595E9	37.044215912995426	106.77998629174746
1.0103831855E9	20.20455064035928	155.255049863754
1.0186312115E9	0.01786839663211537	0.14841444060850256
1.0268792375E9	6.841694242961892	9.401336889181755
1.0351272635E9	12.52671063355038	19.800662354202558
1.0433752895E9	23.706659266108037	31.722492910718774
1.0516233155E9	8.390465185245537	30.662174109894686
1.0598713415E9	33.780578043764656	67.62289262181478
1.065244947E9	89.07776975293946	368.64023927954645
1.067430919E9	0.0020419071540972436	0.0375955137761395
1.0703053395E9	30.42316519619554	19.29158498278297
1.0763673935E9	45.4513386596987	191.37212616001366
1.0846154195E9	13.164078653486301	81.33373377962911
1.0928634455E9	6.193706833610855	16.669141001142044
1.1011114715E9	18.119834006342852	79.22526443483137
1.1093594975E9	44.304607429705	149.68312306424343
1.1176075235E9	15.897473528817683	29.970557082196816
1.1258555495E9	53.1826295164443	340.21682362736004
1.1341035755E9	20.61997937445881	34.53379148348863
1.1423516015E9	38.90161160985671	61.82583825481367
1.149050177E9	61.20810584322579	297.20833221331196
1.151717535E9	0.048305144107203477	0.12326679329533781
1.15195075E9	0.0	0.0
1.152147445E9	0.0	0.0
1.1534636805E9	4.405883916949745	10.576566980259122
1.1588476535E9	20.31718740944803	40.499842448340736
1.1670956795E9	6.640506831574004	9.585477651098973
1.1753437055E9	3.296662498396586	3.2624475548169327
1.1835917315E9	1.9900235523020902	2.5358582543114903
1.1918397575E9	2.1162749729450416	2.394638392248222
1.2000877835E9	13.321774688877072	66.23660804153485
1.2083358095E9	4.2257443174888145	4.664349311844871
1.2165838355E9	2.29906464892327	7.602908690051215
1.2248318615E9	1.4183746510983355	3.096538141208466
1.23076644E9	11.853616452981127	8.768073295596414
1.234890453E9	145.9056280723898	500.5161468341552
1.2413279135E9	68.45673328381845	147.9265456792855
1.2495759395E9	63.51906783514019	152.50023920081222
1.2578239655E9	1.2044797142976997	4.972851246500794
1.2660719915E9	29.516888162088723	87.65100025604146
1.2743200175E9	91.59406238535135	146.61181166812682
1.2825680435E9	81.09335118487745	458.62972697162246
1.288943339E9	41.59990338840194	148.21110062988794
1.291282149E9	0.19138556453685984	0.2978601816017699
1.2913856925E9	0.0	0.0
1.2914655495E9	0.0	0.0
1.2915628205E9	0.0	0.0
1.2916163385E9	0.19051174830744724	0.07824997471190251
1.2916575315E9	3.0939350864724	2.018734805661388
1.291766658E9	0.0	0.0
1.291875052E9	0.027561664007853724	0.213485700486439
1.291916283E9	0.0	0.0
1.293438612E9	1.1894899033980355	2.97991053063833
1.2990640955E9	18.607987656682944	50.00047128630296
1.3073121215E9	1.912430077208777	1.4970389352189475
1.3155601475E9	17.359005536597483	25.067632933665195
1.3238081735E9	15.576899733342257	12.822135711774777
1.3320561995E9	10.687865678405961	20.17646179719097
1.3403042255E9	9.328576558803283	29.34699463171425
1.3485522515E9	8.865899671024316	44.13963223100831
1.3568002775E9	16.893758458084395	22.256114157645552
1.3650483035E9	26.144564650984368	42.62165488616033
1.3732963295E9	5.573048872542351	62.97138156484147
1.3815443555E9	528.444609534451	863.5007792221885
1.3897923815E9	15.30479438352886	74.16720558603103
1.3980404075E9	7.635847656154334	4.771057110921004
1.4062884335E9	11.458899014139869	18.573348913538002
1.4145364595E9	10.895416430549565	16.36097574083166
1.4227844855E9	5.4904993024997735	12.173582511589506
1.4310325115E9	6.418727220307017	30.353926028867708
